Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lyrics,valence_bin,energy_bin,danceability_bin
37310,4t4vkPr7LWZXxrkofl8fvg,Rudimental;MORGAN;Digga D;TIKE,2Step - Pop R'n'B,Be the One,0,185530,False,0.846,0.726,1,-3.376,1,0.0635,0.094,2e-06,0.0304,0.79,131.974,4,funk,wind protected down sorry tell feel got hurts ting call bine moving low high digga tried tryna used post want do crazy still tick wanna whatever fly can could also my get grub aj round boy hideouts crip go just phone chance free now rollie really ot glow d me no trust t slime much would even oh corn yeah ready said gonna done tike priceless ass know that midnight show never pre where ride hours rudimental judge morgan there seaside miss back every tickets run pretending one mine give words like livin m love lucky though bring might did outs town restless intro blaow young crown king thameside need see time chorus flow nerve i bling liveget be you lie ending real another worth kinda s always ll say bro curve up,2,2,2
19342,5Sy1r6KDFCzuYeUqH9n0w3,Toby Keith,Tailgate Country,A Little Less Talk And A Lot More Action,0,169453,False,0.738,0.869,9,-5.118,1,0.0401,0.123,0.0,0.277,0.92,125.071,4,country,way guitar word well door nothing ahead paid bottle main attraction place tried seemed saw could perfectly table also get screaming knew amid glass talk find chatter clear bar refrain neon head listen lot getting even refraction peeling let said corner face little looked look tired shouted fighting man stool somebody mess drink distraction like matter lovin shot might label somewhere need longneck action chorus drunk ever took less flashing here satisfaction kinda pushed s please say endless drive,2,2,2
107486,7nglrdtDWzSqj2cX7tUIlx,Level 42,Something About You: The Collection,Something About You,29,265733,False,0.706,0.747,6,-6.336,0,0.0327,0.0724,0.00115,0.191,0.8,104.96,4,synth-pop,feel live perfect fragile low disguise without want often truth confusion drawn level can could suffer also told life baby hard games years carved together diamond how free re dreams concealed human t right all tonight oh remain things know imperfections gone lindup stream mike pre something part wrong there fashioned we played tickets add one born million like mark love making might undefined hear king need changing see time mistakes chorus illusion ever liveget you caring s tender dream say fate,2,2,2
13468,3fyxtOFcdmYyvBYOWi6mPF,J.M. Silk,Hold on to Your Dream (Bonus Track Version),I Can't Turn Around,8,230586,False,0.739,0.708,1,-9.338,1,0.0382,0.0216,0.00418,0.0666,0.822,125.916,4,chicago-house,breezing way robberies slobbing pulito villit rockin pop remember wear saw copped dollar shorty rock terrified also makin hittin uh make stay day artist stylus armed nigga goddess pocket free cost watch rings t freezing chanel all change flour bank g coochie ass balls jealous f grass rain dick we silk drink vics rocks cha crib clothes like nino shot strap lil goes windfall gets twice ask feet range blood be four stickin likeone clique stash bitches s blunts rich up screw anne call money rocked coppin high stress foolin sega pain bitch v told dumb machine true taller re pajamas top across wisdom cotton y away fucked around butt know snakes grab fast game corner cae days takin ii gleams back whippin brain bricks memo steal buck realms airport m might december bust enough mafia mama larceny season bodega changed time sallio cash bigger un frontin strictly plus ll whose easy turn uhh feel live sippin nuttin night female vec ain snake rolled still wanna perfectly what get ya ki flexed life hard meet cuban hit rose state cruisers member feds sittin lex stupid mad chinquer pussy me cheek poolin getting much big junior things girl dough selled number part moey pull del one land drug livin cock cause love quickly tight cutie wild case keep jm users studs x bawler it doin named another sent steam gs say rate take cruise cream bahamas berry well got step stalk niggas drugs two can yall juve gun baby iris straight deal diamond past guard called swimmin hoes dancin slinging knockin caesar better moet shit stop yeah talked moves bout caught little stuntin stems admit repeat set ice schoolin friday flashiest seas sixteen flicks lexus rep nastiest stare fuck a master chorus sky fore i kid booty ho dickly maker kim act hardest tillit almost dream klein givin,2,2,2
30499,4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0,165906,True,0.762,0.923,9,-3.107,0,0.189,0.103,0.0,0.105,0.936,121.081,4,edm,mentor sway wind way tell dance report put instruction got well ting step bumper ooh gotta gon mi ross low high gyal late want do bridge mnek two bitch sti ng buy yo supreme what also mashin drop waist demi why mom moschino come seh left stefflon casino haffi list cost boss me floor don right queue all oh let yeah diana know grab weh face pre introduction everyting dona guest follow up pull hey av til somebody back one pon three vi tinstruction play di like cock cause m fi might armani intro anything lovato yuh bad need loco see simple chorus mash i star four realest you here crew bossy ladies juice stack say costs take care who,2,2,2
20787,6vYmcV1rKAs5YTcdBFOrtM,Jason Derulo,New RnB,F It Up,0,157078,True,0.847,0.853,11,-4.724,0,0.123,0.11,0.0,0.14,0.811,100.006,4,dance,lick turn put got call ooh afford gotta gon shawty low ain cool want bridge crazy wanna can butter also get in make actin home wallet baby left leg henny rachet drama go on now daddy think trust t momma right bounce y they work all oh yeah father girl know that pre pretty city f piss sugar jason hey tickets bringin like cause love type out might slide intro see fuck bitty wiggle attitude chorus liveget you friends it soon water anaconda s derulo itty first rich up,2,2,2
11652,6KIS5YIZAyeiFNx1aE1OhY,Sade,The Best of Sade,Hang on to Your Love,62,270466,False,0.846,0.703,0,-5.76,1,0.0301,0.147,1.21e-05,0.071,0.964,107.767,4,british,stronger walking glove together tough da pre find go name hold gets got on time dee to gotta chorus ashamed longer walk want afraid bridge be luck brave stick rough heaven away hang play grow hand also going games better get like let journey love s precious make stay why might give tight fight take easy,2,2,2
43978,7iZBVGChun34Tb3r3p5ibf,Sharapov,Deep house Mix 2022,Story,0,288780,False,0.787,0.959,10,-2.734,0,0.0504,0.0235,0.186,0.347,0.754,123.003,4,groove,tsa way nou robale swaka bolaya got freee tshwarisanang dikgosi over air money write seven ha elamontville ditlhabelo break bacha seventy ain june somalia ve matafola se drugs belegwa sisokola confusion still soldier abazali could freedom ithi also rea si la nge why misery day hhp faith le saga glass familiar go nigga gobokanang dikene streets list uhuru spread feared re free past pata dreams kase barker lerato sharpville t tlala would even caused let nje gotten kak apartheid crime bullets gore mme smoko defeat rendition know youth kolo days harambe never kwata mathiza mfethu rappers eng pissed something ibunu neck delaas ibambe thibang nama birth dirisanang kutse ra struggle fortunate fist story back we nowadays burn continues ditlhaka bohlaswa class ba kgobokanang like bless cause comdover kgopotswa sixteen kana macha happen phants killed might zimbabwe aids eminyembesi town enough hear six skill salute young diga everybody bon amadrugs leaders tswherwe war see tyres teargas a ma chorus sithi giving letsatsi i soweto botho using molemi nosi age clinch masole bana world zuluboy ke kwe bossy prokid phela bothata s cape ngwana say gona travel people tshidisanang who,2,2,2
19359,3wyJhkm39HVs3Riocur2Rf,Billy Ray Cyrus,90's Music Grandi Successi,Achy Breaky Heart,0,206800,False,0.768,0.753,9,-5.63,1,0.0289,0.0541,0.0,0.0893,0.964,121.789,4,country,heart joke reaching arkansas hit gone leg anything already louise eyes tell walking never liked go fool see dog phone fingertips mind ooh understand farm bite watch really chorus he brother instrumental man low d think break i kill ve billy floor feet blow fist liveget back anyway ray cyrus burn tickets achy world friends moved clothes today also like m lip knows arms whose please might aunt laugh lips breaky cliff girl okay,2,2,2
19342,5Sy1r6KDFCzuYeUqH9n0w3,Toby Keith,Tailgate Country,A Little Less Talk And A Lot More Action,0,169453,False,0.738,0.869,9,-5.118,1,0.0401,0.123,0.0,0.277,0.92,125.071,4,country,way guitar word well door nothing ahead paid bottle main attraction place tried seemed saw could perfectly table also get screaming knew amid glass talk find chatter clear bar refrain neon head listen lot getting even refraction peeling let said corner face little looked look tired shouted fighting man stool somebody mess drink distraction like matter lovin shot might label somewhere need longneck action chorus drunk ever took less flashing here satisfaction kinda pushed s please say endless drive,2,2,2
13468,3fyxtOFcdmYyvBYOWi6mPF,J.M. Silk,Hold on to Your Dream (Bonus Track Version),I Can't Turn Around,8,230586,False,0.739,0.708,1,-9.338,1,0.0382,0.0216,0.00418,0.0666,0.822,125.916,4,chicago-house,breezing way robberies slobbing pulito villit rockin pop remember wear saw copped dollar shorty rock terrified also makin hittin uh make stay day artist stylus armed nigga goddess pocket free cost watch rings t freezing chanel all change flour bank g coochie ass balls jealous f grass rain dick we silk drink vics rocks cha crib clothes like nino shot strap lil goes windfall gets twice ask feet range blood be four stickin likeone clique stash bitches s blunts rich up screw anne call money rocked coppin high stress foolin sega pain bitch v told dumb machine true taller re pajamas top across wisdom cotton y away fucked around butt know snakes grab fast game corner cae days takin ii gleams back whippin brain bricks memo steal buck realms airport m might december bust enough mafia mama larceny season bodega changed time sallio cash bigger un frontin strictly plus ll whose easy turn uhh feel live sippin nuttin night female vec ain snake rolled still wanna perfectly what get ya ki flexed life hard meet cuban hit rose state cruisers member feds sittin lex stupid mad chinquer pussy me cheek poolin getting much big junior things girl dough selled number part moey pull del one land drug livin cock cause love quickly tight cutie wild case keep jm users studs x bawler it doin named another sent steam gs say rate take cruise cream bahamas berry well got step stalk niggas drugs two can yall juve gun baby iris straight deal diamond past guard called swimmin hoes dancin slinging knockin caesar better moet shit stop yeah talked moves bout caught little stuntin stems admit repeat set ice schoolin friday flashiest seas sixteen flicks lexus rep nastiest stare fuck a master chorus sky fore i kid booty ho dickly maker kim act hardest tillit almost dream klein givin,2,2,2
53464,5lfWrciYtohtIMVDVZd0Rf,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",80,229282,False,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975,4,house,mergui deep hour grace charley omar interpol june anson yo hayden lover tvi cavetown rowdy stay rogers zach private day boy sabor natalie loved mate p marcus mozzy blu megan nas walker t finneas all lol loop g mentally ready oliver ricky ne pharrell arnalds never fever seddy lay sucks biig man person justin apollo hey toosii cowboy crash devon melii r flowers benny lil lacy goes young da liked gambino worlds everything dolla rexx kathleen milli woods malo death bobby shordie beat grocery disturbed seconds tree bought system christina lisa s rebel michelle foushe  arlo den russ garrix hoodie shmurda want breaks branch seabra settled timberlake omah art football fu horses sunny douglas solar vanderwaal stockwell daddy hero cannibal lion right yahritza y au scott great premier forever know elemento days baba gotti halsey maxo ballerini toni cheating ra back nadie hendrinx blue mine substance raj hayes odesza van goulding bollywood m stunna fivio latto hope okay hangover bad lovato anuel roy dom lou music fender time pace placeholder billy clown pawpaw emei armin age lockett joey dylan small dj calvin mabel piig mumford fathers steve easy heads loyal am darius maggie moroney irrelevant sheff seb heartbreaker gently ain rory kelsea bella still league house sundarta get open esencia life gangsta hit dml bandana flo fire pussy jvke rod head golden jane york blender mal bread american big sunshine store girl diaz face valet harris quittin superorganism j sabe mess geronimo beabadoobee one madeline foreign hab clementine love ellie arrdee cab sneakers omeretta pablo cutie breaking silva todo maya concrete dolls su hello legends handle scholar curse lizzo less history que end hoochie child alright message  lafur view walls step madi giant sabrina nk sam disguise new boogie bebe groovy larry aa afrojack demi yung poarch mckinley jadakiss itzy surf val dreams course light fireboy sean remorse better bada arson arms crockett mona para archetype carpenter friday alana wit feat kream with buuren butcher skies paravi miracle town bankrol is cyn martin zipcodes summer i warzone detiger danileigh perri maker bryan party alexander springsteen dream  cido,2,2,2
37552,7q6lr1W6cmGWijl5kCv5RG,Eazy-E,It's On (Dr. Dre) 187um Killa,Real Muthaphuckkin G's,50,332626,True,0.735,0.797,11,-4.611,0,0.285,0.0174,0.0,0.62,0.731,170.444,4,funk,phat known squabble seen cap watts duz tell album put records definition studio gangstas got well step jerk makes vouch call who wearin gon gotta met popped place simply save tried wannabes niggas break new ain used tryna do bastard wesson blow smokin rap treaty fade e bitch dapper fans dre could yo loc also what softer capture get makin ya fag shoot make stay life gangsta piper smoked day sprayin boy respect baby role straight hard motherfuck bang come left comes homies kick b talk drama good nigga started nothin streets watch now diss goin yap lipstick stamp law slang proper me d mastered think doggy damn row switch fact portray compared boots mob wet dealin directions business since t parts peace shank rhyme tracks right hate approach would y ayo ruthless work all peeled she bank let dogg shit g stop quick sergeant knocc around snoop anorexic bout ass pranksters know sixty covers projects dr little show look never smith actors busters take tired dresta broke set city understand wrong o yet man dick south kill ran follow check meant knowin claimin payday lesson every eazy payin picnics nuts so hoggin talkin fuckin learn c like knife cause m motherfucker sniper suburbia out khakis might witness wannabe food pounds floodin hope hear intro young season central suck gettin compton track see fuck original time a bigger turf ma chorus bootcamp somethin scared death accept i kid ever chronic beatin pay treated you try found actor doctor provoke z sag many stripes here thang real muthaphuckkin motherfuckin pup sudden guns eaze rapper another bitches trip worth s claim dirt ah please motherfuckers up mental,2,2,2
30499,4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0,165906,True,0.762,0.923,9,-3.107,0,0.189,0.103,0.0,0.105,0.936,121.081,4,edm,mentor sway wind way tell dance report put instruction got well ting step bumper ooh gotta gon mi ross low high gyal late want do bridge mnek two bitch sti ng buy yo supreme what also mashin drop waist demi why mom moschino come seh left stefflon casino haffi list cost boss me floor don right queue all oh let yeah diana know grab weh face pre introduction everyting dona guest follow up pull hey av til somebody back one pon three vi tinstruction play di like cock cause m fi might armani intro anything lovato yuh bad need loco see simple chorus mash i star four realest you here crew bossy ladies juice stack say costs take care who,2,2,2
87025,2vtGCoqTS1yUfxq9YxKyKq,Boyz II Men,Hits Pop Rock 90's,Motownphilly,1,238266,False,0.752,0.92,2,-6.111,1,0.0649,0.0148,2.03e-05,0.116,0.744,114.16,4,r-n-b,live daa well this benz low jet bivins bbd new nah used sounded bridge hype do slammin rap direct fade phillytown us wanya could yo what also get group east nathan day then hard shawn swing wan started daaa harmony watch now really dreams steaks me long switch sing guys black family stockman y smooth tip all cooling away eat oh going let abc yeah ready said sounds plenty moves school know gift little mike never nate flippin overdue roll soft motownphilly south ii fellas check mentality hey coast smile back philly every tickets one michael street di like matter m happen out morris might wanted intro doom da sayin men spotlight name keep see time boyz chorus skipped interlude i beat curse liveget four you kickin world friends it real effect doin jacks s wany  dream alright came singing up,2,2,2
53559,7bRu6qrKsJlwbxf04aZiTT,HRVY,1 Day 2 Nights,1 Day 2 Nights,47,138200,False,0.747,0.749,0,-6.337,1,0.0558,0.0798,1.79e-06,0.318,0.914,121.964,4,house,intro kiss dark look pre go track dada woah time r  number ooh watch prepared dum summer night chorus drunk sky lose i late no post want bridge saw on  two you wanna one even comet what oh goodbyes highlight also paradise like nights m love s though yeah ah please dream home say might day baby vibe,2,2,2
82118,35wVRTJlUu2kDkqXFegOKt,The Cars,Heartbeat City (Expanded Edition),You Might Think,65,184717,False,0.728,0.855,2,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,4,power-pop,deep way wild escape weak till delirious pre put somewhere well maybe everything sun something refrain foolish fragile chorus movies think untrue there i want without bridge curious uniquely but smile back crazy you flash run rendezvous hang also oh going like scrape m s kept ll lucky chancy child around hysterical might inside sometimes styled take fell hard know,2,2,2
679,0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,Eye To The Telescope,Black Horse And The Cherry Tree,67,172373,False,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,4,acoustic,heart way walking horse well got kt ooh dead place low talking ve upon two forsaken cut can also get not marry problem come years lady cherry forgive me no fear quite don black across t felt oh better let big yeah said gonna done know woohoo stopped little look hours nowhere hey back tickets one three hole middle like cause m lil might early cord intro keep see chorus tunstall i beat tree liveget four world sent s knows happy came,2,2,2
53299,4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0,165906,True,0.762,0.923,9,-3.107,0,0.189,0.103,0.0,0.105,0.936,121.081,4,house,mentor sway wind way tell dance report put instruction got well ting step bumper ooh gotta gon mi ross low high gyal late want do bridge mnek two bitch sti ng buy yo supreme what also mashin drop waist demi why mom moschino come seh left stefflon casino haffi list cost boss me floor don right queue all oh let yeah diana know grab weh face pre introduction everyting dona guest follow up pull hey av til somebody back one pon three vi tinstruction play di like cock cause m fi might armani intro anything lovato yuh bad need loco see simple chorus mash i star four realest you here crew bossy ladies juice stack say costs take care who,2,2,2
37185,6d7VHiHEgXpaRBvYO6ggIR,Ice Cube,The Best 90s Hip Hop Hits,Color Blind,1,268946,True,0.767,0.747,10,-6.749,0,0.25,0.462,1.49e-06,0.138,0.855,164.882,4,funk,deep indo way eyes tell seems sendin color smokin dollar cut yo thinkin also block why stay smoked day boy funeral come book wears jack nigga women keys tear cost red damn gangbang t would they pack threw let full g ready mouth near looked dying show never green understand nowhere killin judge bandanas we photograph like words matter behind shot though plan goes young trapped boo everything test feet four cum sloppy puttin spotted s quarter tee thirteen fool sooner ross want wc could mirror side sheriff told drop dumb not rehabilitate duck left homies grabbed eyed go contributin streets different re bone willin think switch black since loud right away around know grab game fast summertime that kill lookin sling back story shame tickets blue stick street sign m half sink might bust threat fully pluggin sucker steel king slippin nine time changed should deaf ever kind you jumped sport rest ll kidnap outfit county down cap turn feel put ak strapped dee gotta low certain ain locs stoplight wanna comin shed rollin survive what creep get super colors problem bird hit state burned started fresh me genocide served work hand fred homeboys big whistle things sunshine bucket alleys glove u enemies territory to part em jail wrong south bail walk j picture cali every gat one able cause love headed out rookies colorblind central men gettin lanes believe thing fun coolio pay related designed here another finally say ss got thought dead niggas ve boogie peel peep crazy split can loc confront short gang layin baby bang kick together talk scopin deal dust kam on killer light both clip mob hood even tip car better shit stop kitchen woman activity blind caught little ones set ride ice stories anybody white stable harrison brothers born five window cube blouse joke six compton see mind i liveget try many caring fools first figure drive,2,2,2
51749,6qK47Oa7Vbumzeb69KuMhZ,Gorillaz;Beck,20's Rock,The Valley of the Pagans,0,181028,True,0.75,0.856,2,-5.802,1,0.0457,0.0778,3.65e-05,0.117,0.94,130.034,4,hip-hop,delightful way eyes frightful feel live perfect control battery hollywood hiking likely tablets sespa olthe lizards airbrushed missing feeling fangs insightful cetera also colored convincing future hundred uh life day fucking logo bang starving good go single breakdown permanent refrain really dreams bright d bees light long throne golden shaman song getting melted wake away oh going chill let yeah said cleopatra kissing christmas tub grounds forever freeway face viagra dying winter thinking sun something hemophiliac ice flying catching et thoughts spotlights beautiful there valley transcendental back welcome every one untainted million land woo made like m flowers erasing might plastic fingers schadenfreude parasite hope feels mirrors beck image doubts candy time mind heard pagan chorus sky huh batman i fun pagans world west wonderland party cleanse hot desert hiding trip s alright created total,2,2,2
43901,1tQNwQeYxq5FsSm0FALERe,TCTS;Glowie,Better Without You (feat. Glowie),Better Without You (feat. Glowie),44,147997,False,0.754,0.804,10,-5.896,0,0.0557,0.0166,7.42e-06,0.0472,0.708,123.03,4,groove,close come knew ignore intro anything push texts tell need feel pre go know never got nothing time playing something gotta simple ex chorus i ve used walk without pull back we you us hurt right would easier reply give away stuck misbehave also going better like girls let ya m dinner yeah make cos might making baby up hard games,2,2,2
30078,5IGsV7tGijVH9R7KtneqKn,Tiësto;Charli XCX,Daily Pop Mix,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,edm,intro ten droppin bathroom hardcore look need never gets door see torn movin chance watch sense gon independent chorus stoppin shake dress walkin rockin beggin me rise lost i ain bye cryin floor ever feet ti sto second til back t lie wanna much comin offense hands hot it tonight real also sore made my like get cause sdeutschhot m yeah make said things charli say might sad boy cry baby ass xcx,2,2,2
25797,2OH7gEuDmtdlUce6y0u7EP,Teddy Pendergrass,Life Is A Song Worth Singing (Expanded Edition),Only You,30,303826,False,0.833,0.749,7,-8.892,0,0.0804,0.298,0.00332,0.242,0.722,120.866,4,disco,close come intro way comes swear talk need never running feel child got door double instrumental chorus huh yes loving me nobody i ain ve before want bridge you t more even it give away felt also like get m love lover yeah out uh please make woman might life key troubles satisfy tease baby take girl know,2,2,2
13468,3fyxtOFcdmYyvBYOWi6mPF,J.M. Silk,Hold on to Your Dream (Bonus Track Version),I Can't Turn Around,8,230586,False,0.739,0.708,1,-9.338,1,0.0382,0.0216,0.00418,0.0666,0.822,125.916,4,chicago-house,breezing way robberies slobbing pulito villit rockin pop remember wear saw copped dollar shorty rock terrified also makin hittin uh make stay day artist stylus armed nigga goddess pocket free cost watch rings t freezing chanel all change flour bank g coochie ass balls jealous f grass rain dick we silk drink vics rocks cha crib clothes like nino shot strap lil goes windfall gets twice ask feet range blood be four stickin likeone clique stash bitches s blunts rich up screw anne call money rocked coppin high stress foolin sega pain bitch v told dumb machine true taller re pajamas top across wisdom cotton y away fucked around butt know snakes grab fast game corner cae days takin ii gleams back whippin brain bricks memo steal buck realms airport m might december bust enough mafia mama larceny season bodega changed time sallio cash bigger un frontin strictly plus ll whose easy turn uhh feel live sippin nuttin night female vec ain snake rolled still wanna perfectly what get ya ki flexed life hard meet cuban hit rose state cruisers member feds sittin lex stupid mad chinquer pussy me cheek poolin getting much big junior things girl dough selled number part moey pull del one land drug livin cock cause love quickly tight cutie wild case keep jm users studs x bawler it doin named another sent steam gs say rate take cruise cream bahamas berry well got step stalk niggas drugs two can yall juve gun baby iris straight deal diamond past guard called swimmin hoes dancin slinging knockin caesar better moet shit stop yeah talked moves bout caught little stuntin stems admit repeat set ice schoolin friday flashiest seas sixteen flicks lexus rep nastiest stare fuck a master chorus sky fore i kid booty ho dickly maker kim act hardest tillit almost dream klein givin,2,2,2
82559,2trEgoZgPLKyaek0vg9Gfb,Horror Section,They're Inside,They're Inside,21,145541,False,0.297,0.92,1,-5.291,1,0.0472,0.000234,1.4e-05,0.321,0.714,199.998,4,power-pop,eyes tell tu maj makes movin tob  r dcem ale nebylo rise buzz used tepl  jenom vice saw ankles cut search bred exceed jede yo spit also peklo rips funeral come hunts psychopat horrors read bible d devil goner zdechni murdered demons t severed they all hectic mu mrdat let pruty gonna cremate je ass space teeth tak vdechnu sun tucked man slechni dick there hey we flick burn oj m j jezdim rozestupy words like knife someone alls bring pochovat skon ilo spirit pair heard ma menace nikdy p edtim jak death musel blood hitlerovym cum nad nejsem breathing s please murderin beaty people smoke guy vzestupu poetry nah zet sex du i hail gon brother masturbovat save vyhulit breaks biz ru parents bitch lucifer vymrdal visit leave wicked jsme sv  et left snort dark snag go sekl  different re lead zmrd m steak lit exorcist sickest jsem bleed right hc suited y away thick around mercilessly grab ka dym folded that takin priest knives writing back killers znova mine lupit talkin sick tv  naked m grips beg killed might lurking okay king lights music suitcase ratchet m me chovat ever u  udr ujem soon stuffed rest ty everyone pentagram mozky ll sleeping endings fate crawl unexpected crucifix live reason  ek night place se comin survive house lidsk  pics get pt ka p epl  ya open v echny jim esham hit hide state find strupy started  ezn k underneath showtime sound headless head nech necklace getting possession sections raw strangers finish pleasures whole gordy halls z palit donnie replenish face ducha mindfuck hell em failed twas pull vader lupy murder begun fuckin tajn  skin beef rhymes weed detroit jesus anything vyto it incession accept believe sending po  d hon me world dab it came pomoc  who along m  za pen door sexem breed insane mi dead mezi new pak nice missing can dressers si postmates expected lunatic nezvl dl t ta slut body mercy dust slice ordered killer lord milliseconds light vl dce cyco candles lines victim vid li shit apart yeah spine inside done j  bout caught temno zmrdem kupy aby loni neumim na anybody kterou trupy attempted white blunt til vzal bysme butcher tim six nevym kli vychovat jedu fuck mind autem chorus collective slaughter i jaw driven ho evil   r ka others koncentra n ch t bor  happy,2,2,0
82918,6bFz6LCT95vrP0WP9ZBMDY,The Marked Men,Fix My Brain,Going Crazy,21,141306,False,0.287,0.93,11,-5.571,1,0.0399,0.000389,0.378,0.146,0.744,169.602,4,power-pop,come way that together seem little feel find go got keep see on bit wish mind thought wrong judge stories think i seemed longer thing miss telling bridge brain getting crazy t groovy you try right wanna search can could change away also going better get like let m s stop always might gonna day hard weather,2,2,0
82894,1NrcW9URrwGM2OncPxkhOa,The Queers,Don't Back Down,I Only Drink Bud,21,125800,False,0.298,0.937,9,-4.267,1,0.0439,8.5e-06,0.932,0.066,0.806,187.438,4,power-pop,wagon beer bad comes case face little queer bud know weasel see dude style ben skunk sucks em old piss chicago low tried rancid heineken i break thing ve likeall hey oy liveget queers tickets wanna right drink swill x even brag vey vapid stink also get miller cause m shit s always drinking spilled might gonna motherfuckers people joe hear,2,2,0
82918,6bFz6LCT95vrP0WP9ZBMDY,The Marked Men,Fix My Brain,Going Crazy,21,141306,False,0.287,0.93,11,-5.571,1,0.0399,0.000389,0.378,0.146,0.744,169.602,4,power-pop,come way that together seem little feel find go got keep see on bit wish mind thought wrong judge stories think i seemed longer thing miss telling bridge brain getting crazy t groovy you try right wanna search can could change away also going better get like let m s stop always might gonna day hard weather,2,2,0
42436,69FWtCp9Cj4pdnThcLObYZ,disrupt,The Rest,Succumb to the Pressure,13,109973,False,0.232,0.986,10,-5.368,0,0.079,1.39e-05,0.00587,0.206,0.742,170.345,4,grindcore,heart reach walking turns eyes carlos word tell feel live trooper got pressure seems gotta holding thought heavenly money night strive high stress regardless grind niggas ain myself whimsical genuine spoke presence grip twisted after pain flash crazy busting still wanna whatever fly can stepping yo survive members side also told scripts emcee block get invent leave in stay life scheme day direction fucking spiritual persists hard pops weather come close goddamn rockhard looking hit true together b mother swing ruin jekyll find good deal go running fredro streets strip re guard dizzy me maintain wits saying ill lost head preserving don conflicts punks trust apani t demons resist peace right lot meta dread even y they newports all physical afterlife chill better let remain nevertheless relate shit g stop quick thick bruises succumb mainly things plots gonna bind said migraine know game onyx grasp that tough mike never solo families to em changes roll soft priest alone attempt betties ninety kill bent fist losing mess guess brain distractions shame one involve contender psychosis wings play sample like bless cause m scratches love shot someone bring might sometimes tight miracle happily disrupting percent producer hyde pulling under joke goes steel young fate ferocious clenching need trapped keep burns devils fuck see time mind morals blessings god the hook flow essence i kid ever be starr shifftee you strain try pot exactly start x evil world friends many it real silly trife backstabbing crew although another worth spark s corns always threaten pa and ll uno spread smoke mental,2,2,0
82918,6bFz6LCT95vrP0WP9ZBMDY,The Marked Men,Fix My Brain,Going Crazy,21,141306,False,0.287,0.93,11,-5.571,1,0.0399,0.000389,0.378,0.146,0.744,169.602,4,power-pop,come way that together seem little feel find go got keep see on bit wish mind thought wrong judge stories think i seemed longer thing miss telling bridge brain getting crazy t groovy you try right wanna search can could change away also going better get like let m s stop always might gonna day hard weather,2,2,0
