,Unnamed: 0.1,record_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,energy_bin,danceability_bin
1041,2162,2162,15120,31Z75ehoSqIwC1bsRESbKM,Lund,Fiction,Fiction,58,279515,True,0.752,0.481,11,-9.203,0,0.044,0.419,3.11e-05,0.366,0.393,135.671,4,chill,1,1.0,2
1042,2163,2163,15247,35tQEYgNXQlBvccwCl53s0,Holem,Vertigo,Falling in Love,62,170322,False,0.424,0.557,7,-10.873,0,0.084,0.836,0.746,0.204,0.329,123.421,4,chill,0,1.0,1
1043,2164,2164,15244,4SjXHwsZevaRo1M2EQgHf6,Gentle Bones;Benjamin Kheng,Gentle Bones,Better With You (with Benjamin Kheng),60,166000,False,0.646,0.456,0,-7.27,1,0.0327,0.176,0.0,0.36,0.45,154.014,4,chill,1,1.0,1
1044,2166,2166,15941,45BmSERHSfZFaLH9oWtA1e,joan;BEKA,brokenhearted (together),brokenhearted (together),45,212093,False,0.614,0.622,10,-8.264,1,0.0312,0.0296,0.0,0.659,0.539,148.959,4,chill,1,1.0,1
1045,2167,2167,15309,5Q9KfZHV6BZZLQzhKpfPpq,Fiji Blue,I Should've Told You,I Should've Told You,56,197522,False,0.725,0.66,8,-7.206,1,0.0663,0.465,0.000292,0.0848,0.456,117.009,4,chill,1,2.0,2
1046,2172,2172,15298,5SifNhmUO8iSEoWFQU8kxH,Pink Sweat$;SEVENTEEN,17 (feat. Joshua and DK of SEVENTEEN),17 (feat. Joshua and DK of SEVENTEEN),57,160819,False,0.615,0.383,5,-8.575,1,0.0597,0.112,0.0,0.108,0.306,129.358,4,chill,0,1.0,1
1047,2173,2173,15314,3RxaQR8u2FykPkolQJIxiE,Pink Sweat$;Nikhita Gandhi,At My Worst (Nikhita Gandhi Remix),At My Worst (Nikhita Gandhi Remix),36,169127,False,0.798,0.415,0,-5.877,1,0.0403,0.753,0.0,0.165,0.566,91.927,4,chill,1,1.0,2
1048,2175,2175,15989,2PqRGBqhO6QoIPyhvQSFCl,Mishaal;Powfu,Life's a Ride,Friends (feat. Powfu),44,155320,False,0.711,0.589,8,-5.866,1,0.0431,0.103,0.0,0.161,0.241,87.965,4,chill,0,1.0,2
1049,2176,2176,15486,7vwhqiIfU8HqXhNgyy8ubR,slchld,you won't be there for me,you won't be there for me,64,182645,False,0.777,0.308,2,-6.483,0,0.0314,0.226,0.0,0.109,0.634,94.933,4,chill,1,0.0,2
1050,2177,2177,15494,4zCP9shp3aiL68yGQ8v8DE,Alrahim Wright III,Before The Big Picture,I Am So Sad... I am So Very Very Sad,58,111560,True,0.779,0.448,0,-12.089,0,0.333,0.0497,0.0,0.114,0.167,122.062,4,chill,0,1.0,2
1051,2180,2180,15355,6KQ1kXpm6fNi5covVSMvz1,Sway Bleu,Why You,Why You,59,150638,True,0.422,0.53,6,-10.989,0,0.123,0.528,0.00036,0.0899,0.209,93.35,4,chill,0,1.0,1
1052,2181,2181,15365,3vWeZSOhhmOai0Go0zKm5j,slchld,"my insecurities, not yours","she likes spring, I prefer winter",66,207436,False,0.39,0.661,9,-6.68,1,0.0604,0.556,0.0,0.264,0.487,79.56,4,chill,1,2.0,1
1053,2186,2186,15029,1xIqDFx3KdByBnKMlTECcM,SwitchOTR;A1 x J1,Coming for You (feat. A1 x J1),Coming for You (feat. A1 x J1),74,178285,True,0.813,0.481,1,-6.71,1,0.231,0.217,0.0,0.0931,0.842,140.122,4,chill,2,1.0,2
1054,2187,2187,15836,6QzghWY3hHDC39o5fZorp6,dyl dion,cannot be bothered,cannot be bothered,57,154285,False,0.741,0.645,6,-5.997,1,0.0423,0.469,6.95e-05,0.121,0.546,139.972,4,chill,1,1.0,2
1055,2189,2189,15495,1tyxZ2buhi3Zn32j5LEpb5,Sarah Kang;Jesse Barrera,Fall for You,Fall for You,60,175942,False,0.574,0.462,1,-7.928,1,0.0324,0.661,2.71e-05,0.0855,0.501,139.909,4,chill,1,1.0,1
1056,2190,2190,15141,64XGKpzNUEBskFPdMAjeEU,Yusei,Tell Me Pretty Lies,Tell Me Pretty Lies,57,269295,False,0.627,0.316,3,-15.572,0,0.314,0.962,0.91,0.115,0.124,114.643,4,chill,0,0.0,1
1057,2191,2191,15925,0AFlaSWOyEUJ9vrPynu1Ur,yaeow,Lost In Between,To Make It Right,44,118400,False,0.523,0.325,2,-14.126,1,0.0707,0.537,0.00444,0.0992,0.0794,149.488,4,chill,0,0.0,1
1058,2192,2192,15249,4kepi2oc1V51oU3h8iaJ24,Arz,Mega Hits Autumn/Fall 2022,Alone With You,0,195200,True,0.768,0.374,7,-12.49,1,0.723,0.288,1.67e-06,0.111,0.398,75.503,4,chill,1,1.0,2
1059,2193,2193,15049,1yphE6ezVglpIgEaeELyrd,Pink Sweat$;Donny Hathaway,Merry Christmas,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill,1,1.0,1
1060,2195,2195,15544,4ZlHqeXbItX1qC86aFUax1,Sarah Kang,once in a moon,once in a moon,55,245175,False,0.389,0.278,1,-11.696,1,0.0397,0.872,0.0,0.354,0.31,147.882,3,chill,0,0.0,1
1061,2196,2196,15904,29mtZPY0dBU9WJmwnOig3E,yaeow,both of us,both of us,41,153000,True,0.72,0.352,2,-12.092,1,0.0333,0.895,0.043,0.0875,0.727,80.011,4,chill,2,1.0,2
1062,2198,2198,15481,1vNqZdnSaRIMAoVW9oJR2d,yaeow,We're Slowly Falling Apart / I'm Just a Ghost,I'm Just a Ghost,50,181090,False,0.426,0.238,4,-19.704,1,0.113,0.905,0.608,0.357,0.249,109.78,4,chill,0,0.0,1
1063,2199,2199,15575,6m6Xew8uyUBkVqQ0EbJNSN,Jesse Gold;Stefani Kimber,Stupid Hours,One In A Million,62,178635,True,0.75,0.385,4,-9.109,1,0.123,0.331,1.88e-06,0.147,0.505,68.713,4,chill,1,1.0,2
1064,2201,2201,15306,45StvejYUdIsyUwqdZ7iJM,Audrey Mika,Y U Gotta B Like That,Y U Gotta B Like That,58,154456,False,0.732,0.413,9,-6.353,1,0.0702,0.287,0.0,0.0565,0.761,92.066,4,chill,2,1.0,2
1065,2202,2202,15084,4LMlIX9Y8qziRafzW30mGc,Skinny Atlas;Snøw;cøzybøy,you never meant it,you never meant it,67,117692,True,0.792,0.551,7,-5.769,1,0.037,0.307,0.0,0.101,0.45,103.967,4,chill,1,1.0,2
1066,2203,2203,15286,3oVGjguICRU4UVS1ZPwH2D,Ant Saunders;Audrey Mika,Yellow Hearts (feat. Audrey Mika),Yellow Hearts (feat. Audrey Mika),55,180672,False,0.816,0.401,7,-8.041,1,0.22,0.464,0.0,0.0657,0.678,129.041,4,chill,2,1.0,2
1067,2206,2206,15398,2Q3UgGcvhdaX6k13PDNguP,Tom Odell,Long Way Down (Deluxe),Can't Pretend,66,217840,False,0.468,0.473,1,-8.503,0,0.0281,0.278,0.00061,0.117,0.286,79.055,4,chill,0,1.0,1
1068,2207,2207,15323,0m3DrWZvSJBKBdcJsTmjfy,MASN,Strawberry Huracan,Strawberry Huracan,56,177026,True,0.62,0.709,2,-5.081,1,0.0384,0.295,0.0,0.22,0.566,138.98,4,chill,1,2.0,1
1069,2208,2208,15005,0ri0Han4IRJhzvERHOZTMr,Pink Sweat$,The Prelude,At My Worst,74,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,chill,2,1.0,2
1070,2209,2209,15097,0LzZuy00FSeMZAf6QtUjlG,Pink Sweat$;Donny Hathaway,Holly Jolly Christmas,This Christmas,0,181365,False,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4,chill,1,1.0,1
1071,2210,2210,15868,4wAA41xlqHTgiTc9da7xtP,nilöwh.,stay with me,stay with me,50,97586,False,0.664,0.258,3,-10.975,1,0.0485,0.935,0.479,0.108,0.358,86.997,4,chill,1,0.0,2
1072,2213,2213,15381,1VhGRC4yzcDFBM4yQSpUGg,Pink Sweat$,Pink Moon,Nothing Feels Better,60,157779,False,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill,1,1.0,2
1073,2214,2214,15900,4y78JzJ4ZMLQ5Rjfw9UcTn,Yo Trane,Waves,Waves,35,209266,True,0.655,0.364,5,-12.275,0,0.0826,0.2,0.00126,0.108,0.179,97.295,4,chill,0,1.0,1
1074,2215,2215,15009,2W4yABdLc4Jnds67Poi5Nl,Ant Saunders,Yellow Hearts,Yellow Hearts,68,223257,False,0.866,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.039,4,chill,2,1.0,2
1075,2216,2216,15081,1ALzDZBUiQtf9UmEYRKtMj,Pink Sweat$,Summer Music Festival Hits,At My Worst,0,170344,False,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,chill,2,1.0,2
1076,2217,2217,15587,3t7RY4sxCMWETXyvzDq2e3,remy;Public Library Commute,checked out (feat. Public Library Commute),checked out (feat. Public Library Commute),56,137400,False,0.716,0.619,5,-8.029,1,0.0372,0.444,0.0,0.108,0.648,122.941,4,chill,1,1.0,2
1077,2220,2220,15449,2E9viCx0hJKNKNThd2MdGQ,Bailey Jehl,You're Still The One,You're Still The One,56,177500,False,0.607,0.473,2,-8.555,1,0.034,0.712,0.0,0.66,0.54,119.698,4,chill,1,1.0,1
1078,2222,2222,15362,5tmxPmmXvgJPU7bIukFX8p,Pink Sweat$,Nothing Feels Better,Nothing Feels Better,59,157779,False,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,chill,1,1.0,2
1079,2224,2224,15541,0ywYfM7AOcyvOql97K6O5p,Devin Kennedy,Poetry,Follow Through,58,140445,False,0.585,0.51,7,-8.056,1,0.0705,0.818,5.81e-06,0.28,0.622,78.324,4,chill,1,1.0,1
1080,2228,2228,15778,3MaHYFW7xgAPIElN7ONfld,Sainte,Round & Round,Round & Round,66,138000,False,0.916,0.401,1,-13.072,1,0.519,0.659,5.22e-06,0.0818,0.42,141.008,4,chill,1,1.0,2
1081,2229,2229,15334,50HURWGNsCiJw4qFDQu40X,the bootleg boy;Rxseboy;Powfu,the day i died,the day i died,56,134020,False,0.59,0.443,11,-11.408,1,0.0466,0.726,6.11e-06,0.387,0.198,120.025,4,chill,0,1.0,1
1082,2231,2231,15448,798zLqTKxt9IzOjl3oF3KL,Tenno,Mind Temple,Introvert,61,141126,False,0.489,0.307,9,-15.679,0,0.0374,0.765,0.848,0.135,0.182,71.104,4,chill,0,0.0,1
1083,2233,2233,15352,4ZaRg5Sf4TKr0YcFRLh7QJ,UMI,Love Language,Love Affair,69,190960,False,0.613,0.488,8,-7.37,1,0.0964,0.129,2.13e-05,0.335,0.183,172.076,4,chill,0,1.0,1
1084,2234,2234,15079,1EvR6pje1equhlz6J6BFwl,IWL,Cup of Coffee,Cup of Coffee,54,109241,False,0.672,0.285,1,-7.031,1,0.0474,0.241,0.905,0.25,0.454,145.0,4,chill,1,0.0,2
1085,2236,2236,15302,27Pdlv16GJgY0fpzOE36ZE,JON VINYL,Entice Me,Entice Me,57,156874,True,0.781,0.548,3,-6.749,0,0.0541,0.587,0.000101,0.141,0.5,119.888,4,chill,1,1.0,2
1086,2237,2237,15628,6zaayoVlfFp5YmQArKWkRG,thuy,playing tricks,playing tricks,61,184257,False,0.67,0.412,4,-8.213,0,0.0779,0.638,1.75e-05,0.0678,0.281,130.005,3,chill,0,1.0,2
1087,2238,2238,15777,1NPvaOBF5y6HxKDOEAbUp7,poofi.,get u the moon,get u the moon,41,162192,False,0.75,0.158,6,-24.285,0,0.337,0.964,0.922,0.223,0.507,97.567,4,chill,1,0.0,2
1088,2242,2242,15316,4dRb7kdtBVBFzSiCqsY7wP,Devin Kennedy,Poetry,Forget About You,62,151712,False,0.627,0.525,11,-8.003,0,0.0635,0.892,0.000233,0.109,0.207,98.08,4,chill,0,1.0,1
1089,2243,2243,15706,3xQ7tHivJMHSvJfUeNvyc7,cehryl,Dead Knot,Dead Knot,54,237366,False,0.607,0.581,1,-8.182,1,0.0284,0.024,0.0026,0.128,0.348,94.493,4,chill,1,1.0,1
1090,2244,2244,15872,30bCMGeGc2pR4kmJFaqPMu,OKAY! KENJI,IF I DIE ALONE EP,THESE DAYS,46,187941,False,0.871,0.481,10,-5.898,1,0.034,0.221,9.55e-05,0.107,0.732,135.973,4,chill,2,1.0,2
1091,2245,2245,15404,3gXS1kwhHCpIm6KjpoXWSr,Marc Wavy,Daydreaming,Daydreaming,55,175495,False,0.897,0.387,10,-6.941,1,0.0511,0.511,1.34e-05,0.109,0.839,118.899,4,chill,2,1.0,2
1092,2246,2246,15172,3IqcBL5yjJK3ri0TGaL3MC,keshi,bandaids,less of you,69,206893,False,0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,4,chill,1,2.0,1
1093,2247,2247,15125,4Et6tUEO7biKxZEfJXpNj1,Tom Odell;Tiësto,Another Love (Tiësto Remix),Another Love - Tiësto Remix,75,185365,False,0.79,0.764,4,-4.685,0,0.0737,0.0836,0.0871,0.132,0.473,123.046,4,chill,1,2.0,2
1094,2249,2249,15552,5IzjE4F631lSstz8Co5U4O,GEMINI;CAMO;WOODZ,MIA,"MIA (Feat. CAMO, WOODZ)",55,195026,False,0.534,0.685,5,-6.082,0,0.0681,0.202,0.0,0.0961,0.445,84.912,4,chill,1,2.0,1
1095,2250,2250,15903,16OsNuLTc8FYS5954MFkrV,Milky Day,Take It Slow,Take It Slow,52,167961,False,0.544,0.586,10,-9.7,1,0.0577,0.574,0.0,0.173,0.474,78.022,4,chill,1,1.0,1
1096,2251,2251,15939,2La5Decg7XaYnjYfAhK1Jp,remy,leading me on but i'm not mad about it,leading me on but i'm not mad about it,56,174030,False,0.826,0.595,1,-7.491,1,0.0409,0.334,0.00338,0.112,0.484,98.01,4,chill,1,1.0,2
1097,2252,2252,15274,25kxJg4ykcvM1wphY0yIwt,Dane Amar;Jereena Montemayor,East Daygo Popstar,Green Tea & Honey,65,222315,False,0.845,0.241,2,-10.948,0,0.0395,0.513,0.0,0.0722,0.799,94.869,4,chill,2,0.0,2
1098,2253,2253,15131,3oe8DvAkbindovOqSdny5X,Pink Sweat$;Bunga,I Feel Good (feat. Bunga),I Feel Good (feat. Bunga),27,135849,False,0.792,0.744,11,-4.744,1,0.0554,0.0766,4.55e-05,0.0548,0.65,105.981,4,chill,1,2.0,2
1099,2257,2257,15580,2P2r0647uy5pKUikGZ7q9B,slchld,modern breakups,maybe we need a break,61,184833,False,0.446,0.409,9,-4.812,1,0.0547,0.766,0.0,0.0891,0.348,80.111,5,chill,1,1.0,1
1100,2259,2259,15164,4rhUCUk6QLmddwPfek1pRk,demxntia,i won't let you feel alone again,i won't let you feel alone again,60,148361,False,0.766,0.426,0,-8.413,1,0.0573,0.812,0.0,0.108,0.436,109.925,4,chill,1,1.0,2
1101,2260,2260,15773,2424U9txykZM3ts7f5gsq3,TOB Duke,$ad Boy,Spaceship,62,151658,True,0.539,0.47,1,-10.013,1,0.389,0.868,0.0,0.0594,0.805,177.087,4,chill,2,1.0,1
1102,2261,2261,15852,186AzR054q9nSWYSI3qr8D,Christian Kuria,Borderline,Losing You,59,248069,True,0.674,0.455,0,-7.835,0,0.036,0.46,0.00196,0.176,0.885,80.023,4,chill,2,1.0,2
1103,2262,2262,15705,1n4uibGrRI6HxVXlDFF30Y,Kid Travis,Strawberry Skies,Atomic Ever After,45,183139,False,0.748,0.356,6,-13.473,1,0.176,0.205,0.0,0.0917,0.59,137.641,4,chill,1,1.0,2
1104,2264,2264,15173,3K8tRD2Prik7FXbD8lZ6DC,Gentle Bones,I Wouldn't Know Any Better Than You,I Wouldn't Know Any Better Than You,62,151041,False,0.708,0.485,2,-5.552,1,0.0699,0.21,0.0,0.104,0.281,139.99,4,chill,0,1.0,2
1105,2266,2266,15073,4MIKclDDgZgzuaATP5yOjW,Justin Park,Places Like Home,On the Low,63,181379,False,0.68,0.53,0,-6.854,0,0.209,0.203,0.0,0.115,0.398,87.008,4,chill,1,1.0,2
1106,2267,2267,15910,6EysQmO85xHsWce2bOm4OJ,Jessica Andrea,Love Like This,Love Like This,46,182426,False,0.65,0.514,9,-7.85,0,0.108,0.189,0.0,0.134,0.363,149.999,4,chill,1,1.0,1
1107,2268,2268,15813,4kKhmIdFALmwCYrt90oWUW,MASN,Love Me For Me,Love Me For Me,50,171013,False,0.627,0.648,9,-3.987,0,0.0457,0.51,0.0,0.117,0.467,87.6,4,chill,1,1.0,1
1108,2269,2269,15792,4w2u5MgM1M6SecazE6uzoH,Chris James,With or Without You,With or Without You,39,151171,False,0.768,0.429,4,-8.494,1,0.117,0.51,8.73e-06,0.144,0.637,83.985,4,chill,1,1.0,2
1109,2270,2270,15234,7xD50fgMxpy8SFzyYiLntI,Tankz,London Scammer,London Scammer,65,193258,True,0.871,0.282,9,-16.861,0,0.247,0.375,0.0284,0.0856,0.353,140.068,4,chill,1,0.0,2
1110,2271,2271,15500,7HJbpVOycx32pDjWvpF9hp,rei brown;Joji,Xeno,Thinking Bout You,53,190946,False,0.67,0.711,9,-7.786,1,0.0563,0.536,0.00149,0.242,0.509,163.998,4,chill,1,2.0,2
1111,2272,2272,15041,5IGU574p3YrKgPoSHymJHX,keshi,Herbststimmung,right here,1,195093,False,0.597,0.496,5,-9.441,1,0.0769,0.0839,0.0,0.117,0.319,160.055,4,chill,0,1.0,1
1112,2274,2274,15588,4pbcWPWlVftf3uSTDE3NQD,Ely Waves,Just Hold Me,Just Hold Me,52,204771,False,0.704,0.566,10,-10.917,0,0.346,0.258,0.0,0.0564,0.323,118.142,4,chill,0,1.0,2
1113,2275,2275,15056,2kHrlDvECzPyjcbmSQNusl,Lund,F*ck Love,F*ck Love,65,197368,True,0.639,0.446,6,-10.489,1,0.0378,0.295,0.0,0.181,0.363,76.004,4,chill,1,1.0,1
1114,2276,2276,15757,5ngJKkOmjkN460b2ApBnLk,Colette Lush,Seven-One,Don't,60,208124,False,0.738,0.288,2,-8.721,0,0.0332,0.411,0.0,0.107,0.311,79.975,3,chill,0,0.0,2
1115,2278,2278,16168,5vOVMNYDam6F6jtemqnNX2,Antônio Carlos Jobim;Frank Sinatra,christmas but not christmas songs,The Girl From Ipanema,0,200360,False,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,4,classical,1,0.0,1
1116,2279,2279,16528,69kZsoRrSf7GBTSdJ4BjqA,Dream Theater,Images and Words,Another Day,55,263120,False,0.454,0.614,11,-10.41,1,0.0302,0.00223,1.16e-05,0.0936,0.343,140.56,4,classical,1,1.0,1
1117,2285,2285,16631,7ycz6sgZWp4wvF53BZVTjE,Dream Theater,"Metropolis, Pt. 2: Scenes from a Memory",Scene Eight: The Spirit Carries On,54,398266,False,0.321,0.544,2,-7.179,1,0.0364,0.293,1.11e-05,0.11,0.283,127.284,3,classical,0,1.0,0
1118,2287,2287,17740,0y26aohDq6nCmfv3dpNofu,SWARM;SOUNDR,I'll Never See The World,Eat Me Alive,16,293173,False,0.398,0.872,1,-6.065,1,0.168,0.00137,0.232,0.0981,0.18,109.998,4,club,0,2.0,1
1119,2288,2288,17660,6BTaOTV4R07QunBda62fR7,Arca;Shygirl,KiCk i,Watch,43,148576,False,0.669,0.732,6,-8.724,0,0.244,0.00308,0.0,0.0492,0.727,150.043,4,club,2,2.0,2
1120,2289,2289,17136,3IFo5x0HWlvRu0QIAtefor,Glee Cast,"Glee: The Music, Volume 4",Marry You,50,225133,False,0.637,0.768,5,-6.888,1,0.0318,0.0335,7.77e-06,0.161,0.459,144.914,4,club,1,2.0,1
1121,2297,2297,17947,6rG8dSIKzhfbtnGDsBX8kZ,The Magnetic Fields,Quickies,(I Want to Join A) Biker Gang,18,141120,False,0.587,0.852,7,-6.195,1,0.0508,0.69,0.46,0.329,0.487,118.265,4,club,1,2.0,1
1122,2299,2299,17621,6IIhORHe099lyJlQEc30hM,Irving Force,Corporate Killer,Corporate Killer,44,284454,False,0.589,0.719,7,-8.746,0,0.0549,0.000578,0.115,0.104,0.327,110.002,4,club,0,2.0,1
1123,2301,2301,17198,1JQcgccHr9uIhlj3sUtUTw,Glee Cast,"Glee: The Music, The Complete Season Two",Don't Stop,25,196933,False,0.589,0.87,7,-4.79,1,0.0321,0.0557,3e-06,0.205,0.577,120.99,4,club,1,2.0,1
1124,2312,2312,17039,0wEhUkwFAAahFN2OITEy4q,One True God,Kill Me With Your Love,Kill Me With Your Love,51,174736,False,0.754,0.701,10,-6.252,0,0.0398,0.192,0.364,0.0709,0.306,114.019,4,club,0,2.0,2
1125,2314,2314,17307,0qJtV82bKOgB2kvfa8IrZp,A. G. Cook;Cecile Believe,7G,Show Me What,47,169500,False,0.755,0.433,4,-4.703,0,0.287,0.431,0.0,0.0903,0.605,160.052,4,club,1,1.0,2
1126,2317,2317,17548,460opww0SOGYK2F4Lcv9gz,Glee Cast;Jonathan Groff,"Glee: The Music, Volume 6",Rolling In The Deep (feat. Jonathan Groff),46,204600,False,0.42,0.454,8,-5.993,0,0.0471,0.753,0.0,0.334,0.655,96.558,1,club,1,1.0,1
1127,2321,2321,17522,6T7ORp4dBOA93elX1NIYOm,HVDES;CRaymak;AFTERMYFALL,Subliminal (Even the Ghosts are Laughing),Subliminal (Even the Ghosts are Laughing),37,318428,True,0.529,0.844,9,-3.422,1,0.0662,0.0145,1.73e-05,0.0955,0.192,140.133,4,club,0,2.0,1
1128,2322,2322,17218,0XGoZeBkI6n9TKnp7pjMMu,FOVOS,Breathe,Breathe,43,186666,False,0.669,0.927,1,-6.919,1,0.0464,0.039,0.901,0.331,0.547,126.012,4,club,1,2.0,2
1129,2323,2323,17787,5hFVEGh2BOFApHqZX62nnP,Gost,Valediction,Dreadfully Pious,16,251506,False,0.437,0.967,7,-5.002,0,0.0422,1.06e-05,0.92,0.107,0.291,126.033,4,club,0,2.0,1
1130,2325,2325,17764,2Dnd6d6qETLUJqNln7NpzO,Namasenda;Joey LaBeija,Unlimited Ammo: Infinity (Remix),Finish Him,40,200594,True,0.545,0.817,9,-6.471,1,0.0402,0.0142,0.00979,0.0846,0.523,149.95,4,club,1,2.0,1
1131,2330,2330,17528,3wm8lKhz6ocSacwIJN6sOU,Newtone,Make It Real / Rhapsody,Make It Real,17,247671,False,0.735,0.667,11,-6.768,0,0.0515,0.0416,0.892,0.12,0.264,124.013,4,club,0,2.0,2
1132,2331,2331,17184,2IIdrejPZuHHFpc3LbTtEK,Glee Cast,"Glee: The Music, Volume 5",Get It Right,53,227853,False,0.471,0.549,2,-5.696,1,0.0315,0.331,0.0,0.0729,0.141,83.681,4,club,0,1.0,1
1133,2332,2332,17978,1XQTBGZ3nlqqbn9lFdFL4b,Oscillian,In the Company of Robots,In the Company of Robots,15,307572,False,0.687,0.776,8,-8.136,1,0.0996,0.0329,0.126,0.265,0.281,102.985,4,club,0,2.0,2
1134,2333,2333,17534,6In0XQ2hzhfHbW5L6mkc4j,The Magnetic Fields,69 Love Songs,Absolutely Cuckoo,45,94746,False,0.464,0.423,11,-10.142,1,0.0284,0.989,0.882,0.172,0.892,99.077,3,club,2,1.0,1
1135,2335,2335,17892,4uSYnxjz5AQlCGelseiFFV,The Magnetic Fields,Holiday,In My Car,18,176986,False,0.376,0.554,5,-11.649,0,0.0313,0.317,0.856,0.427,0.677,126.672,4,club,2,1.0,1
1136,2336,2336,17260,0TZoEOZKZcQVw4sKAwWT87,Dustycloud,The World Is Yours,The World Is Yours,47,186210,False,0.797,0.626,10,-9.604,0,0.0807,0.0315,0.714,0.11,0.171,124.993,4,club,0,1.0,2
1137,2340,2340,17599,1DvYAcGqkmL2ZIxaHk8Alb,Glee Cast,"Glee: The Music, The Complete Season Three",Do They Know It's Christmas?,17,205360,False,0.497,0.731,10,-5.427,1,0.0327,0.00085,6.96e-06,0.261,0.558,115.988,4,club,1,2.0,1
1138,2344,2344,17247,1SXnEl6HKPKea9nG4nh2uJ,Glee Cast,"Glee: The Music, Old Dog, New Tricks",Werewolves of London,22,189413,False,0.691,0.904,9,-6.162,1,0.0295,0.0872,3.96e-05,0.108,0.866,110.025,4,club,2,2.0,2
1139,2345,2345,17721,05OYrX2wIpHZYVuy56Rce8,DJ Envy,The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1,"What, Why, Where, When (featuring Styles)",15,195706,True,0.919,0.515,8,-6.995,1,0.466,0.0884,0.0,0.132,0.798,98.063,4,club,2,1.0,2
1140,2349,2349,17158,3hzxBcOpm0wmr6YDD1EPq5,KLOUD,Save The World,Save The World,37,229380,False,0.498,0.796,9,-2.1,0,0.0436,0.0499,0.0,0.109,0.278,112.853,4,club,0,2.0,1
1141,2352,2352,17697,5FSIL8tIIYIR2i7WzmuKm0,Glee Cast,"Glee: The Music, The Untitled Rachel Berry Project",All of Me (Glee Cast Version),41,270933,False,0.456,0.243,8,-8.664,1,0.035,0.885,0.0,0.112,0.492,125.983,4,club,1,0.0,1
1142,2355,2355,17865,0RziRXSj2ZHVLonxak2WLV,The Hit Parade,With Love From...,You Didn't Love Me Then,40,212440,False,0.473,0.562,4,-12.418,1,0.0401,0.0561,2.58e-05,0.125,0.677,81.724,4,club,2,1.0,1
1143,2356,2356,17668,38AwV5GNyNgLn11btYOWvb,KilSoSouth,Just Like That,Just Like That,16,122736,False,0.766,0.521,8,-8.605,1,0.337,0.00391,0.368,0.294,0.228,180.037,4,club,0,1.0,2
1144,2363,2363,17199,1c7h130PVLDvjuztyMlfSG,Glee Cast,"Glee: The Music, The Complete Season Two",As If We Never Said Goodbye,25,294933,False,0.326,0.263,3,-9.668,1,0.0375,0.599,2.3e-06,0.221,0.229,111.109,3,club,0,0.0,0
1145,2365,2365,17208,0Z3azmUTP30fOD1XJ0hSjV,HVDES,Fallout,Fallout,46,292173,False,0.525,0.801,2,-5.294,0,0.0516,0.0155,0.0645,0.132,0.111,183.961,4,club,0,2.0,1
1146,2367,2367,17596,2RF6eSUY1uOWaQjIC4rAFb,Glee Cast,"Glee: The Music, The Complete Season One",Halo / Walking On Sunshine,49,125013,False,0.243,0.91,9,-5.193,1,0.111,0.066,3.37e-06,0.137,0.252,193.95,4,club,0,2.0,0
1147,2372,2372,17002,6HJiKaPc4LYPczBFGSMBFs,Jay Dunham,I Got Summer On My Mind,I Got Summer On My Mind,65,188160,False,0.807,0.835,9,-6.849,0,0.0631,0.00148,0.527,0.233,0.349,124.979,4,club,1,2.0,2
1148,2375,2375,17514,5sUY2FPXJy1E2eZPBdT7AW,Varg²™;Bladee,Evanescence (a Love Letter),Perfect Violation,43,242000,False,0.363,0.636,9,-7.785,1,0.0415,0.0127,2.97e-06,0.186,0.0615,151.302,4,club,0,1.0,1
1149,2376,2376,17799,0ETDRoS675x8vFPT1GuLgL,Glee Cast,Glee LGBTQIA+ Pride,"River Deep, Mountain High",16,212626,False,0.325,0.855,8,-4.603,1,0.0755,0.0563,0.000299,0.298,0.497,167.538,4,club,1,2.0,0
1150,2381,2381,17991,7pQLDFpyHjAJsnloiDAEZS,death's dynamic shroud,Darklife,Neon Memories,40,275979,False,0.608,0.703,4,-7.167,1,0.0312,0.0432,0.0478,0.218,0.271,135.002,4,club,0,2.0,1
1151,2386,2386,17005,4CHDcWhqTsz53Ur9zmvHs8,Saint Punk,Empty Bed,Empty Bed,58,214634,False,0.714,0.69,8,-5.356,1,0.0875,0.0137,1.17e-05,0.13,0.631,123.037,4,club,1,2.0,2
